id,brand,base_model,model_mode,year,condition,mileage_km,has_aftermarket_mods,body_type,seats,doors,drivetrain,origin,exterior_color,city,seller_name,post_date,website,price_vnd
6777,VinFast,VF6,VF6,2026.0,Used,,False,SUV,5.0,,,Việt Nam,Màu khác,Hồ Chí Minh,Nguyễn Bảo Chương,2026-11-06,chotot.com,1100000000.0
6778,VinFast,VF5,VF5,2026.0,Used,,False,SUV,7.0,,,Đang cập nhật,Vàng,Hồ Chí Minh,lien,2026-11-06,chotot.com,4700000000.0
6779,VinFast,VF6,VF6 Plus,2023.0,Used,120000.0,False,Other,5.0,,,Việt Nam,Xám,Hồ Chí Minh,nguyễn văn Tuấn,2026-11-06,chotot.com,5200000000.0
6780,VinFast,VF9,VF9,2026.0,New,,False,SUV,6.0,,,Việt Nam,Nâu,Hồ Chí Minh,KỲ,2026-11-06,chotot.com,12450000000.0
6781,VinFast,VF5,VF5,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Danh Vinfast,2026-12-06,chotot.com,4660000000.0
6782,VinFast,VF3,VF3,2025.0,Used,18000.0,True,Other,,,,Đang cập nhật,Vàng,Hồ Chí Minh,THP Auto,2026-12-06,chotot.com,2190000000.0
6783,VinFast,VF5,VF5,2026.0,New,,False,SUV,5.0,,,Việt Nam,,Hồ Chí Minh,Vinfast Phan Trọng Tuệ Q12,2026-12-06,chotot.com,4700000000.0
6784,Mercedes-Benz,EQE,EQE 500 SUV,2023.0,Used,9000.0,False,SUV,,,,Mỹ,Đen,Hồ Chí Minh,Hip Hip,2026-12-06,chotot.com,25000000000.0
6785,VinFast,VF8,VF8 Eco,2023.0,Used,36600.0,False,Other,,,,Đang cập nhật,Xám,Hà Nội,Nguyễn Hoàng Thắng,2026-12-06,chotot.com,6800000000.0
6786,VinFast,VF8,VF8,2024.0,Used,51.0,False,SUV,5.0,,,Việt Nam,Xám,Hà Nội,Nguyễn Hoàng Thắng,2026-12-06,chotot.com,8600000000.0
6787,BYD,M6,M6,2026.0,New,,False,MPV,7.0,,,Trung Quốc,Trắng,Hồ Chí Minh,Trịnh Tấn Tính,2026-12-06,chotot.com,7560000000.0
6788,Mercedes-Benz,L460 PHEV,L460 PHEV,2026.0,New,0.0,False,Other,5.0,,,Nước khác,Trắng,Hồ Chí Minh,Balo The North Face Viet Nam,2026-12-06,chotot.com,120000000000.0
6789,VinFast,VF MPV7,VF MPV7,2026.0,New,,False,MPV,7.0,,,Việt Nam,Trắng,Hà Nội,Lê Chiến,2026-12-06,chotot.com,6893400000.0
6790,VinFast,VF6,VF6 Plus,2026.0,New,,False,SUV,5.0,,,Việt Nam,Màu khác,Hồ Chí Minh,Tâm VinFast HCM,2026-12-06,chotot.com,6604800000.0
6791,VinFast,VF5,VF5,2023.0,Used,92000.0,False,Sedan,5.0,,,Việt Nam,Cam,Hồ Chí Minh,LÂM TUẤN VINH,2026-12-06,chotot.com,1600000000.0
6792,VinFast,Limo Green,Limo Green,2025.0,Used,1300.0,False,Other,,,,Đang cập nhật,Đỏ,Hồ Chí Minh,Tú Tú Trinh,2026-06-13,chotot.com,6750000000.0
6793,VinFast,VF8,VF8 NEW ALL,2026.0,New,0.0,False,SUV,5.0,,,Nước khác,Màu khác,Hà Nội,Vinfast Hòa Lạc Hà Nội ,2026-06-13,chotot.com,7600000000.0
6794,VinFast,VF7,VF7 Eco,2025.0,Used,17000.0,False,Other,,,,Việt Nam,Trắng,Hồ Chí Minh,Tú Tú Trinh,2026-06-13,chotot.com,6600000000.0
6795,VinFast,VF8,VF8 Plus,2023.0,Used,56937.0,False,SUV,5.0,,,Đang cập nhật,Đen,Cần Thơ,Chung Vinfast,2026-06-13,chotot.com,8065000000.0
6796,BYD,Dolphin,Dolphin,2026.0,New,,False,Hatchback,5.0,,,Thái Lan,Xám,Hồ Chí Minh,BYD Võ Văn Kiệt,2026-06-13,chotot.com,4990000000.0
6797,VinFast,VF8,VF8 Plus,2025.0,Used,20000.0,True,SUV,5.0,,,Việt Nam,Đen,Hồ Chí Minh,Hồng My,2026-06-13,chotot.com,8690000000.0
6798,VinFast,VFe34,VFe34,2023.0,Used,70000.0,False,Other,5.0,,,Đang cập nhật,Trắng,Hải Phòng,Hoàng Kiên Trần,2026-06-13,chotot.com,3350000000.0
6799,VinFast,MINIO GREEN,MINIO GREEN,2026.0,New,,False,Hatchback,4.0,,,Việt Nam,Hồng,Hồ Chí Minh,VINFAST TPHCM,2026-06-13,chotot.com,300000000.0
6800,VinFast,VF8,VF8 Eco,2023.0,Used,43000.0,False,Other,,,,Đang cập nhật,Xanh dương,Hồ Chí Minh,Tấn Sang VinFast,2026-06-13,chotot.com,6050000000.0
6801,VinFast,VF6,VF6 Plus,2026.0,Used,1700.0,False,Other,,,,Việt Nam,Trắng,Bình Dương,Danh Phương Trần,2026-06-13,chotot.com,6480000000.0
6802,VinFast,Limo Green,Limo Green,2026.0,New,,False,MPV,7.0,,,Việt Nam,,Hồ Chí Minh,Đại Lý Vinfast 3S Tâm Phong HCM,2026-06-13,chotot.com,6300000000.0
6803,VinFast,VF7,VF7 Plus,2024.0,Used,48000.0,False,Other,,,,Đang cập nhật,Đen,Bình Dương,Hoang Nguyen,2026-06-13,chotot.com,7200000000.0
6804,VinFast,Limo Green,Limo Green,2026.0,Used,8000.0,False,Other,,,,Đang cập nhật,Đen,Cần Thơ,Miền Tây Used Car,2026-06-13,chotot.com,6390000000.0
6805,VinFast,VF6,VF6 ECO,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Hà Nội,Nguyễn Hòa,2026-06-13,chotot.com,5990000000.0
6806,,EC Van,EC Van,2026.0,New,,False,MPV,2.0,,,Việt Nam,Vàng,Hồ Chí Minh,Em Di VinFast,2026-06-13,chotot.com,2820000000.0
6807,VinFast,VF8,VF8,2023.0,Used,63000.0,False,SUV,5.0,,,Việt Nam,Đỏ,Bình Dương,Green Future Nam Thái Ô Tô VinFast Đã Qua Sử Dụng Chính Hãng,2026-06-13,chotot.com,5600000000.0
6808,VinFast,VF3,VF3,2024.0,Used,16000.0,False,Other,,,,Đang cập nhật,Vàng,Hồ Chí Minh,Nguyễn Tân Xe Lướt ,2026-06-13,chotot.com,2350000000.0
6809,VinFast,VF3,VF3,2025.0,Used,19000.0,False,Other,5.0,,,Việt Nam,Xám,Hồ Chí Minh,Nguyễn Tân Xe Lướt ,2026-06-13,chotot.com,2550000000.0
6810,VinFast,VF3,VF3,2024.0,Used,19000.0,False,Other,4.0,,,Việt Nam,Vàng,Hồ Chí Minh,Hồng My,2026-06-13,chotot.com,2350000000.0
6811,BYD,Dolphin,Dolphin,2026.0,New,17000.0,False,Hatchback,5.0,,,Thái Lan,Đen,Hồ Chí Minh,Minh Toàn BYD Võ Văn Kiệt,2026-06-13,chotot.com,4990000000.0
6812,VinFast,VF5,VF5 Plus,2024.0,Used,17000.0,False,Other,,,,Đang cập nhật,Cam,Hồ Chí Minh,Phucs,2026-06-13,chotot.com,3690000000.0
6813,VinFast,VF 5,VF 5 Plus,2024.0,Used,300000.0,False,SUV,5.0,,,Đang cập nhật,Đỏ,Hà Nội,Nguyễn Khôi,2026-06-14,chotot.com,5150000000.0
6814,VinFast,VF7,VF7 Plus,2024.0,Used,10000.0,False,SUV,5.0,,,Việt Nam,Đen,Hồ Chí Minh,Mr Điệp ,2026-06-14,chotot.com,7400000000.0
6815,VinFast,VF8,VF8 Plus,2023.0,Used,82000.0,False,Other,,,,Đang cập nhật,Bạc,Đồng Nai,Nguyễn Chí Bảo,2026-06-14,chotot.com,6060000000.0
6816,VinFast,VF6,VF6 Plus,2024.0,Used,20000.0,False,SUV,5.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Hồng My,2026-06-14,chotot.com,6150000000.0
6817,VinFast,VF MPV7,VF MPV7 7 Chỗ,2026.0,New,,False,MPV,7.0,,,Việt Nam,Trắng,Hồ Chí Minh,Danh Vinfast,2026-06-14,chotot.com,7150000000.0
6818,VinFast,VF3,VF3,2024.0,Used,30000.0,False,SUV,4.0,,,Việt Nam,Xanh dương,Hồ Chí Minh,LÂM TUẤN VINH,2026-06-15,chotot.com,790000000.0
6819,VinFast,VF5,VF5,2026.0,New,,False,Other,5.0,,,Việt Nam,Đỏ,Đà Nẵng,Vinfast Đà Nẵng,2026-06-15,chotot.com,4540000000.0
6820,VinFast,VF7,VF7,2026.0,New,,False,Other,5.0,,,Việt Nam,Đỏ,Đà Nẵng,Vinfast Đà Nẵng,2026-06-15,chotot.com,6780000000.0
6821,VinFast,Herio Green,Herio Green,2025.0,Used,22500.0,False,SUV,,,,Đang cập nhật,Bạc,Hồ Chí Minh,Công Phan Hữu Tuấn,2026-06-15,chotot.com,3890000000.0
6822,VinFast,VF3,VF3,2026.0,New,,False,Other,4.0,,,Việt Nam,Xám,Hồ Chí Minh,KỲ,2026-06-15,chotot.com,2770000000.0
6823,VinFast,Limo Green,Limo Green,2026.0,New,,False,MPV,7.0,,,Việt Nam,Trắng,Hồ Chí Minh,Lương Xuân Hoàng VINFAST,2026-06-15,chotot.com,6050000000.0
6824,VinFast,VF7,VF7,2026.0,New,,False,Other,5.0,,,Việt Nam,Đen,Hồ Chí Minh,KỲ VINFAST LÊ THỊ RIÊNG,2026-06-15,chotot.com,6780000000.0
6825,VinFast,VF8,VF8 Eco,2024.0,Used,51000.0,False,SUV,5.0,,,Đang cập nhật,Trắng,Hồ Chí Minh,Green Future Thủ Đức,2026-06-15,chotot.com,7350000000.0
6826,VinFast,VF 5,VF 5 Plus,2025.0,Used,60000.0,False,Hatchback,5.0,,,Việt Nam,Xám,Đắk Lắk,Mr Nguyen,2026-06-15,chotot.com,1234567890.0
6827,VinFast,VF8,VF8 All New,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,KỲ VINFAST LÊ THỊ RIÊNG,2026-06-15,chotot.com,8480000000.0
6828,VinFast,Limo Green,LIMO Green,2026.0,Used,,False,Other,7.0,,,Việt Nam,Bạc,Hà Nội,Ngọc Hân Vinfast,2026-06-15,chotot.com,6340000000.0
6829,VinFast,Limo Green,Limo Green,2026.0,New,,False,MPV,7.0,,,Việt Nam,Màu khác,Bình Dương,VinFast 3S Thuận An,2026-06-15,chotot.com,6660000000.0
6830,VinFast,.,.,2023.0,Used,67000.0,False,SUV,5.0,,,Đang cập nhật,Đen,Hồ Chí Minh,Green Future Thủ Đức,2026-06-15,chotot.com,6350000000.0
6831,VinFast,VF6,VF6,2026.0,New,,False,SUV,5.0,,,Việt Nam,,Hồ Chí Minh,Vinfast Phan Trọng Tuệ Q12,2026-06-15,chotot.com,6400000000.0
6832,VinFast,VF8,VF8 Plus,2023.0,Used,78000.0,False,SUV,5.0,,,Đang cập nhật,Đen,Hà Nội,ĐÀM HÙNG CAR ,2026-06-15,chotot.com,6900000000.0
6833,VinFast,VF5,VF5 Plus,2026.0,New,,False,SUV,5.0,,,Việt Nam,Đỏ,Cần Thơ,Trúc Nguyệt,2026-06-15,chotot.com,360000000.0
6834,VinFast,VF3,VF3,2026.0,New,,False,Other,4.0,,,Việt Nam,Hồng,Hồ Chí Minh,Chợ xe Otolanbanh,2026-06-15,chotot.com,2700000000.0
6835,VinFast,VF8,VF8 Plus,2023.0,Used,42000.0,False,SUV,5.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Quốc Anh Vincar Miền Nam,2026-06-15,chotot.com,7130000000.0
6836,VinFast,VF8,VF8,2026.0,New,,False,Other,5.0,,,Việt Nam,Xám,Hồ Chí Minh,Kỳ,2026-06-15,chotot.com,8960000000.0
6837,VinFast,Limo Green,Limo Green,2026.0,New,,False,Other,7.0,,,Việt Nam,,Hồ Chí Minh,Thu Huyền Vinfast Thủ Đức,2026-06-15,chotot.com,6560000000.0
6838,VinFast,VF7,VF7,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Kỳ,2026-06-15,chotot.com,7210000000.0
6839,VinFast,.,.,2025.0,Used,14000.0,False,SUV,5.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,Hữu Trung,2026-06-15,chotot.com,2180000000.0
6840,VinFast,VF9,VF9 Plus,2025.0,Used,9000.0,False,SUV,6.0,,,Nước khác,Trắng,Hà Nội,Phát Vũ Vinfast,2026-06-15,chotot.com,12800000000.0
6841,VinFast,VF3,VF3,2025.0,Used,20000.0,True,Other,,,,Đang cập nhật,Xanh lá,Hồ Chí Minh,Nguyễn Tân Xe Lướt ,2026-06-15,chotot.com,2550000000.0
6842,VinFast,Limo Green,VF Limo Green,2026.0,New,,False,SUV,7.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,Kỳ,2026-06-15,chotot.com,6660000000.0
6843,VinFast,Limo Green,VF Limo Green,2026.0,New,,True,Other,7.0,,,Việt Nam,Trắng,Hồ Chí Minh,Tâm VinFast HCM,2026-06-15,chotot.com,6231300000.0
6844,VinFast,VF3,VF3,2025.0,Used,19000.0,False,Hatchback,4.0,,,Việt Nam,Xám,Hồ Chí Minh,Hiếu,2026-06-15,chotot.com,2580000000.0
6845,VinFast,VF7,VF7,2026.0,New,,True,Other,5.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,Kỳ,2026-06-15,chotot.com,7250000000.0
6846,VinFast,VF9,VF9,2026.0,New,,False,SUV,6.0,,,Việt Nam,Trắng,Hồ Chí Minh,Kỳ,2026-06-15,chotot.com,12450000000.0
6847,VinFast,VF8,VF8 PLUS,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Kỳ,2026-06-16,chotot.com,8820000000.0
6848,VinFast,VF8,VF8 PLUS,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Mr Hùng VinFast,2026-06-16,chotot.com,9951700000.0
6849,VinFast,VF3,VF3,2024.0,Used,1900.0,False,SUV,4.0,,,Đang cập nhật,Vàng,Hà Nội,Quang Đại,2026-06-16,chotot.com,2300000000.0
6850,VinFast,MPV7,MPV7,2025.0,New,,False,MPV,7.0,,,Việt Nam,Xám,Hồ Chí Minh,Doanh Vinfast VFX Thủ Đức,2026-06-16,chotot.com,7040000000.0
6851,VinFast,Limo Green,Limo Green,2026.0,New,,False,SUV,7.0,,,Việt Nam,Bạc,Đồng Nai,Nguyễn Phú Linh,2026-06-16,chotot.com,6815900000.0
6852,VinFast,VF5,VF5 Plus,2024.0,Used,140000.0,False,SUV,5.0,,,Việt Nam,Xanh dương,Hồ Chí Minh,Xuân Trường,2026-06-16,chotot.com,3090000000.0
6853,VinFast,VF3,VF3,2026.0,New,0.0,False,Other,4.0,,,Việt Nam,Trắng,Hà Nội,hiếu Trần,2026-06-16,chotot.com,2900000000.0
6854,VinFast,VF5,VF5,2026.0,New,,False,Hatchback,5.0,,,Việt Nam,Xám,Đồng Nai,Nguyễn Phú Linh,2026-06-16,chotot.com,4813900000.0
6855,VinFast,VF9,VF9,2026.0,New,,False,Other,5.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,KỲ VINFAST LÊ THỊ RIÊNG,2026-06-16,chotot.com,12450000000.0
6856,VinFast,VF6,VF6,2026.0,New,,False,SUV,5.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,KỲ,2026-06-16,chotot.com,6330000000.0
6857,VinFast,Limo Green,Limo Green,2025.0,Used,26000.0,True,Other,7.0,,,Đang cập nhật,Bạc,Hà Nội,đỗ hà,2026-06-16,chotot.com,7050000000.0
6858,VinFast,VF8,VF8 Eco,2026.0,New,,False,Other,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,KỲ VINFAST LÊ THỊ RIÊNG,2026-06-16,chotot.com,8480000000.0
6859,BYD,Han,Han,2025.0,New,,False,Other,5.0,,,Trung Quốc,Trắng,Hà Nội,Mr viên BYD Hà Nội,2026-06-16,chotot.com,14530000000.0
6860,VinFast,VF7,VF7,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Hà Nội,Nguyễn Huế,2026-06-16,chotot.com,7360000000.0
6861,VinFast,VF3,VF3,2026.0,New,,False,Other,4.0,,,Việt Nam,Vàng,Hồ Chí Minh,KỲ,2026-06-16,chotot.com,2770000000.0
6862,Sanyo,Sanyo 4-6,Sanyo 4-6 chỗ,2016.0,Used,20000.0,False,Other,6.0,,,Đang cập nhật,Màu khác,Hồ Chí Minh,mai anh tâm,2026-06-16,chotot.com,650000000.0
6863,VinFast,VF8,VF8 Eco,2026.0,New,,False,Other,5.0,,,Việt Nam,Đỏ,Đà Nẵng,Kỳ Nguyễn VinFast,2026-06-23,chotot.com,8480000000.0
6864,VinFast,VF9,VF9 Plus,2025.0,Used,17000.0,False,SUV,7.0,,,Việt Nam,Đen,Hồ Chí Minh,CAREO Auto Official,2026-06-16,chotot.com,12650000000.0
6865,VinFast,VF8,VF8,2026.0,New,,False,Other,7.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,KỲ,2026-06-16,chotot.com,8960000000.0
6866,VinFast,VF7,VF7 ECO,2025.0,Used,18000.0,False,SUV,5.0,,,Đang cập nhật,Trắng,Hồ Chí Minh,Nguyên Ô TÔ Điện Lướt,2026-06-16,chotot.com,6600000000.0
6867,VinFast,Limo Green,Limo Green,2025.0,Used,22000.0,True,MPV,7.0,,,Việt Nam,Xám,Hà Nội,Kiên Quốc,2026-06-16,chotot.com,6850000000.0
6868,,MPV7,MPV7,2026.0,Used,18000.0,False,Other,,,,Đang cập nhật,Trắng,Hà Nội,Nguyễn Văn Hoàng,2026-06-16,chotot.com,6950000000.0
6869,VinFast,VF8,VF8 Plus,2023.0,Used,52000.0,False,SUV,5.0,,,Việt Nam,Bạc,Đồng Nai,Tên chưa cung cấp,2026-06-16,chotot.com,7060000000.0
6870,VinFast,VF5,VF5 Plus,2026.0,New,,False,Other,5.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Vinfast Sài Gòn,2026-06-16,chotot.com,4440000000.0
6871,VinFast,VF7,VF7 Eco,2024.0,Used,53000.0,False,SUV,5.0,,,Đang cập nhật,Trắng,Hà Nội,Nguyễn Văn Hoàng,2026-06-16,chotot.com,6250000000.0
6872,VinFast,EC VAN,EC VAN,2025.0,New,,False,MPV,2.0,,,Việt Nam,,Hồ Chí Minh,VinFast Sài Gòn,2026-06-16,chotot.com,2590000000.0
6873,VinFast,Limo Green,LIMO GREEN,2026.0,New,,False,SUV,7.0,,,Việt Nam,Bạc,Hồ Chí Minh,VinFast Sài Gòn,2026-06-16,chotot.com,6440000000.0
6874,VinFast,VF5,VF5 Plus,2024.0,Used,70.0,False,Hatchback,5.0,,,Việt Nam,Trắng,Đắk Lắk,Bảo Ngọc,2026-06-16,chotot.com,3450000000.0
6875,VinFast,VF3,VF3,2024.0,Used,6200.0,False,Coupe,4.0,,,Đang cập nhật,Đỏ,Hồ Chí Minh,Quốc Anh Vincar Miền Nam,2026-06-16,chotot.com,2500000000.0
6876,VinFast,VF8,VF8 ECO,2023.0,Used,39000.0,False,Other,,,,Đang cập nhật,Xám,Đồng Nai,Nguyễn Chí Bảo,2026-06-16,chotot.com,5870000000.0
6877,VinFast,VF6,VF6 ECO 24,2024.0,Used,106000.0,True,SUV,5.0,,,Việt Nam,Xám,Hồ Chí Minh,Hồng My,2026-06-16,chotot.com,5050000000.0
6878,VinFast,VF3,VF3,2024.0,Used,17000.0,False,SUV,4.0,,,Việt Nam,Vàng,Hà Nội,Thanh Kiệm,2026-06-16,chotot.com,1990000000.0
6879,VinFast,Limo Green,LIMO GREEN,2026.0,New,0.0,False,Other,7.0,,,Việt Nam,Màu khác,Bình Dương,Khánh Phạm,2026-06-17,chotot.com,6290000000.0
6880,VinFast,VF5,VF5,2026.0,New,,False,SUV,5.0,,,Việt Nam,Xám,Hà Nội,Dương Gia,2026-06-17,chotot.com,4650000000.0
6881,VinFast,Limo Green,LIMO GREEN,2026.0,New,,False,Other,7.0,,,Việt Nam,Đen,Hà Nội,Dương Gia,2026-06-17,chotot.com,6660000000.0
6882,VinFast,VF5,VF5 FLUS,2026.0,New,,False,Hatchback,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Lương Xuân Hoàng VINFAST,2026-06-17,chotot.com,4550000000.0
6883,VinFast,VF8,VF8 PLUS CATL,2024.0,Used,19000.0,False,SUV,5.0,,,Việt Nam,Xanh lá,Đồng Nai, Kim Huy GF Kim Sơn Đồng Nai,2026-06-17,chotot.com,9380000000.0
6884,VinFast,VF3,VF3 PLUS,2026.0,New,,True,Coupe,5.0,,,Việt Nam,Màu khác,Hồ Chí Minh,Lương Xuân Hoàng VINFAST,2026-06-17,chotot.com,2740000000.0
6885,VinFast,VF8,VF8 ECO CATL,2023.0,Used,60000.0,False,SUV,5.0,,,Việt Nam,Đen,Đồng Nai, Kim Huy GF Kim Sơn Đồng Nai,2026-06-17,chotot.com,7000000000.0
6886,VinFast,VF5,VF5 Plus,2025.0,Used,0.0,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Quang,2026-06-17,chotot.com,3190000000.0
6887,VinFast,VF8,VF8 Plus,2023.0,Used,38000.0,False,SUV,5.0,,,Việt Nam,Đen,Đồng Nai, Kim Huy GF Kim Sơn Đồng Nai,2026-06-17,chotot.com,7500000000.0
6888,VinFast,VF3,VF3,2026.0,New,,False,SUV,4.0,,,Việt Nam,Vàng,Hồ Chí Minh,Kỳ,2026-06-17,chotot.com,2770000000.0
6889,VinFast,VF3,VF3 Brabus,2026.0,New,,True,Other,4.0,,,Việt Nam,Trắng,Hà Nội,Vinfast Hà Nội,2026-06-17,chotot.com,3000000000.0
6890,VinFast,VF5,VF5 Plus,2024.0,Used,25000.0,False,Other,5.0,,,Việt Nam,,Hồ Chí Minh,Nguyên Ô Tô Thủ Đức,2026-06-17,chotot.com,4150000000.0
6891,VinFast,VF6,VF6 Eco,2025.0,Used,82000.0,False,SUV,5.0,,,Đang cập nhật,Trắng,Hồ Chí Minh,Dương Hải,2026-06-17,chotot.com,5200000000.0
6892,VinFast,VF3,VF3,2026.0,New,,False,SUV,4.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,Kỳ,2026-06-17,chotot.com,2770000000.0
6893,VinFast,VF5,VF5 Plus,2026.0,New,,False,Other,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Tâm VinFast HCM,2026-06-17,chotot.com,4449400000.0
6894,VinFast,VF6,VF6,2026.0,New,,False,Other,5.0,,,Việt Nam,Đen,Hồ Chí Minh,Kỳ Nguyễn VinFast,2026-06-17,chotot.com,6330000000.0
6895,VinFast,VF8,VF8 ECO,2024.0,Used,39809.0,False,SUV,,,,Đang cập nhật,Xanh dương,Lâm Đồng,Lâm Đồng VinFast GF,2026-06-17,chotot.com,6980000000.0
6896,VinFast,Limo Green,Limo Green,2026.0,New,,False,Other,7.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Tâm VinFast HCM,2026-06-17,chotot.com,6241400000.0
6897,VinFast,VF5,VF5 Plus,2026.0,New,,False,Other,5.0,,,Việt Nam,Xám,Hồ Chí Minh,HẰNG NI VFX THỦ ĐỨC,2026-06-17,chotot.com,4549400000.0
6898,VinFast,VF6,VF6 Plus,2026.0,Used,485.0,False,Other,5.0,,,Đang cập nhật,Đỏ,Hồ Chí Minh,Duy Đức Vfx,2026-06-17,chotot.com,6480000000.0
6899,VinFast,VF8,VF8 Plus,2024.0,Used,17757.0,False,SUV,5.0,,,Việt Nam,Xanh lá,Hồ Chí Minh, Bán Xe điện VINFAST MỚI VÀ LƯỚT chính hãng,2026-06-17,chotot.com,8680000000.0
6900,VinFast,VF8,VF8 Plus,2026.0,New,,False,Other,5.0,,,Việt Nam,Xám,Hồ Chí Minh,HẰNG NI VFX THỦ ĐỨC,2026-06-17,chotot.com,9551700000.0
6901,VinFast,VF3,VF3,2024.0,Used,20000.0,True,SUV,4.0,,,Nước khác,Hồng,Hà Nội,Phát Vũ Vinfast,2026-06-17,chotot.com,1990000000.0
6902,VinFast,MPV7,MPV7,2026.0,New,,False,Other,7.0,,,Việt Nam,Xanh dương,Hồ Chí Minh,HẰNG NI VFX THỦ ĐỨC,2026-06-17,chotot.com,7043400000.0
6903,VinFast,VF3,VF3,2025.0,Used,11000.0,True,Other,4.0,,,Việt Nam,Hồng,Hồ Chí Minh,Trường Thanh,2026-06-17,chotot.com,2450000000.0
6904,VinFast,VF5,VF5,2024.0,Used,160000.0,True,SUV,5.0,,,Việt Nam,Trắng,Hải Dương,Việt Thắng,2026-06-17,chotot.com,3150000000.0
6905,VinFast,MPV7,MPV7,2026.0,New,,False,SUV,7.0,,,Việt Nam,Trắng,Tiền Giang,Hoàng Thơ Vinfast Tiền Giang,2026-06-17,chotot.com,7200000000.0
6906,VinFast,Limo Green,Limo Green,2026.0,New,,False,SUV,7.0,,,Việt Nam,Trắng,Hồ Chí Minh,Em Di VinFast,2026-06-17,chotot.com,6660000000.0
6907,VinFast,MPV7,MPV7,2026.0,New,,False,MPV,7.0,,,Việt Nam,Xám,Hồ Chí Minh,Dung Vinfast,2026-06-17,chotot.com,6740000000.0
6908,VinFast,VF8,VF8,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,HỒ TẤN ANH,2026-06-17,chotot.com,8490000000.0
6909,VinFast,VF8,VF8,2026.0,New,,False,Other,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,HẰNG NI VFX THỦ ĐỨC,2026-06-17,chotot.com,8181300000.0
6910,VinFast,Limo Green,Limo Green,2026.0,Used,,True,Other,,,,Đang cập nhật,Đỏ,Hà Nội,Chiến Hoang,2026-06-17,chotot.com,6500000000.0
6911,VinFast,VF9,VF9 Plus,2025.0,New,,False,SUV,6.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Phương Anh VF Thủ Đức ,2026-06-17,chotot.com,13580000000.0
6912,VinFast,Limo Green,Limo Green,2026.0,New,,True,MPV,7.0,,,Việt Nam,Bạc,Hồ Chí Minh,Dung Vinfast,2026-06-17,chotot.com,6290000000.0
6913,VinFast,VF3,VF3,2026.0,New,,False,Hatchback,5.0,,,Việt Nam,Xanh dương,Hồ Chí Minh,HỒ TẤN ANH,2026-06-17,chotot.com,2630000000.0
6914,VinFast,VF8,VF8,2025.0,Used,16000.0,False,SUV,5.0,,,Nước khác,Trắng,Hà Nội,Phát Vũ Vinfast,2026-06-17,chotot.com,8900000000.0
6915,VinFast,VF8,VF8,2026.0,New,,False,SUV,5.0,,,Việt Nam,,Đà Nẵng,Vinfast Đà Nẵng,2026-06-17,chotot.com,7781700000.0
6916,VinFast,Limo Green,LIMO GREEN,2026.0,New,,False,Other,7.0,,,Việt Nam,Trắng,Hồ Chí Minh,Vinfast Quận 8 Bình Chánh ,2026-06-17,chotot.com,6550000000.0
6917,VinFast,VF3,VF3,2025.0,New,,False,SUV,4.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Vinfast GF,2026-06-17,chotot.com,2620000000.0
6918,VinFast,VF6,VF6 Plus,2024.0,Used,78000.0,False,SUV,5.0,,,Đang cập nhật,Xám,Hồ Chí Minh,Green Future Thủ Đức Việt Hàn,2026-06-17,chotot.com,5450000000.0
6919,VinFast,VF6,VF6 Plus,2024.0,Used,78000.0,False,SUV,5.0,,,Việt Nam,Xám,Hồ Chí Minh,Khánh Duy GF Thủ Đức,2026-06-18,chotot.com,5450000000.0
6920,VinFast,VF3,VF3 Plus,2026.0,New,,False,Other,4.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Thu Huyền Vinfast HCM,2026-06-18,chotot.com,2860000000.0
6921,VinFast,VF8,VF8 Eco,2025.0,Used,17000.0,False,SUV,5.0,,,Việt Nam,Xám,Bình Dương,Dương Hoàng Vinfast,2026-06-18,chotot.com,7790000000.0
